Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,Day_Perc_Change,Trend,SMA_21,SMA_34,SMA_14,SD_14,upper_band,lower_band
2018-03-13,INFY,EQ,1185.75,1180.2,1197.0,1175.15,1182.0,1183.8,1187.19,4290526,5093652781.45,101093,2931653,68.33,2018,3,-0.16445287792536956,Slight or No change,1146.717619047619,1149.2041176470586,1159.7935714285718,14.25993343772502,1188.313438304022,1131.2737045531217
2018-03-14,INFY,EQ,1183.8,1180.0,1190.6,1169.1,1181.1,1180.8,1180.26,2214855,2614111789.6,54069,1203746,54.35,2018,3,-0.25342118601114905,Slight or No change,1149.9376190476191,1150.2614705882352,1162.1707142857144,14.725879607676394,1191.6224735010671,1132.7189550703617
2018-03-15,INFY,EQ,1180.8,1180.0,1188.4,1172.0,1181.9,1182.5,1180.88,3050750,3602569982.25,49232,2081521,68.23,2018,3,0.1439701897018919,Slight or No change,1153.4628571428573,1150.3799999999999,1163.8607142857147,15.453683386810466,1194.7680810593356,1132.9533475120938
2018-03-16,INFY,EQ,1182.5,1182.0,1182.4,1169.25,1170.0,1171.9,1172.96,8977413,10530177258.4,156251,7733842,86.15,2018,3,-0.8964059196617247,Slight negative,1156.609047619048,1149.7164705882353,1164.923571428572,15.536996347251543,1195.9975641230749,1133.849578734069
2018-03-19,INFY,EQ,1171.9,1164.0,1180.5,1142.65,1148.0,1146.75,1156.94,3763310,4353937861.65,114366,2314477,61.5,2018,3,-2.1460875501322696,Negative,1158.4176190476192,1149.2870588235294,1165.9328571428575,14.407913118823403,1194.7486833805044,1137.1170309052106
2018-03-20,INFY,EQ,1146.75,1148.6,1170.0,1148.6,1164.55,1164.55,1159.74,4276883,4960076507.65,111232,3115015,72.83,2018,3,1.5522127752343629,Positive,1159.9138095238097,1148.540588235294,1167.4085714285718,12.358213623175825,1192.1249986749235,1142.69214418222
2018-03-21,INFY,EQ,1164.55,1170.0,1175.5,1162.2,1166.2,1167.5,1171.53,3846497,4506270593.4,121529,3113984,80.96,2018,3,0.25331673178481395,Slight or No change,1161.9314285714288,1148.605588235294,1167.3685714285718,12.342792264278188,1192.0541559571282,1142.6829869000155
2018-03-22,INFY,EQ,1167.5,1164.5,1177.45,1155.3,1156.0,1161.3,1167.57,3406584,3977430906.0,82774,2545448,74.72,2018,3,-0.5310492505353315,Slight negative,1163.1900000000003,1149.0067647058822,1167.778571428572,12.239564382106957,1192.257700192786,1143.299442664358
2018-03-23,INFY,EQ,1161.3,1147.0,1173.8,1142.35,1165.0,1167.6,1164.59,6004042,6992254285.45,117145,4213799,70.18,2018,3,0.5424954792043302,Slight positive,1164.0285714285717,1149.6949999999997,1168.2007142857146,12.001212415858447,1192.2031391174314,1144.1982894539979
2018-03-26,INFY,EQ,1167.6,1166.9,1166.9,1144.0,1155.6,1155.25,1153.17,4465361,5149317138.8,101964,3248748,72.75,2018,3,-1.0577252483727206,Negative,1163.8357142857144,1149.9388235294116,1167.8835714285717,12.356030360263007,1192.5956321490978,1143.1715107080456
2018-03-27,INFY,EQ,1155.25,1160.0,1161.3,1150.1,1152.1,1154.0,1154.45,1901044,2194657345.75,67860,1174247,61.77,2018,3,-0.1082016879463299,Slight or No change,1163.6628571428573,1150.2658823529407,1168.322142857143,11.699351184226973,1191.720845225597,1144.923440488689
2018-03-28,INFY,EQ,1154.0,1150.75,1150.75,1126.25,1140.0,1131.8,1136.18,6279161,7134252850.65,118878,4775433,76.05,2018,3,-1.9237435008665595,Negative,1163.3471428571431,1150.922058823529,1166.72,14.36402611226564,1195.4480522245312,1137.9919477754688
2018-04-02,INFY,EQ,1131.8,1141.0,1149.55,1121.3,1136.7,1137.15,1135.86,4036351,4584716919.6,142078,2960225,73.34,2018,4,0.4726983566001097,Slight or No change,1163.19380952381,1151.5799999999997,1164.827142857143,16.560837691824265,1197.9488182407915,1131.7054674734943
2018-04-03,INFY,EQ,1137.15,1134.7,1143.55,1128.1,1139.4,1140.45,1135.21,2038584,2314226757.45,114034,1366638,67.04,2018,4,0.2901991821659289,Slight or No change,1161.4376190476194,1151.4826470588232,1161.1807142857144,17.09038211945566,1195.3614785246257,1126.9999500468032
2018-04-04,INFY,EQ,1140.45,1144.0,1144.55,1120.0,1122.7,1124.2,1131.81,2406651,2723878712.95,137029,1472105,61.17,2018,4,-1.4248761453812042,Negative,1160.0080952380954,1152.046470588235,1157.225,17.016154202584946,1191.2573084051699,1123.19269159483
2018-04-05,INFY,EQ,1124.2,1139.55,1151.3,1129.1,1146.05,1147.55,1140.71,3881772,4427993459.7,101745,2899162,74.69,2018,4,2.0770325564845926,Positive,1159.1523809523812,1153.0423529411762,1154.4,16.159181243538676,1186.7183624870775,1122.0816375129227
2018-04-06,INFY,EQ,1147.55,1143.0,1146.0,1122.1,1127.55,1127.0,1128.81,2968871,3351285043.15,137277,1891236,63.7,2018,4,-1.7907716439370835,Negative,1157.7809523809526,1153.687058823529,1150.6807142857142,15.577457314132404,1181.835628913979,1119.5257996574494
2018-04-09,INFY,EQ,1127.0,1125.0,1125.8,1106.55,1111.45,1111.25,1113.12,3601441,4008832076.5,171118,2529586,70.24,2018,4,-1.3975155279503104,Negative,1156.1052380952383,1153.5152941176468,1146.4064285714285,17.126701423459792,1180.659831418348,1112.153025724509
2018-04-10,INFY,EQ,1111.25,1112.0,1124.5,1105.4,1114.65,1113.4,1115.77,4463029,4979728694.75,144468,3520250,78.88,2018,4,0.1934758155230698,Slight or No change,1154.0652380952383,1153.1461764705878,1143.4657142857143,18.646047514475384,1180.757809314665,1106.1736192567635
2018-04-11,INFY,EQ,1113.4,1118.0,1131.5,1116.5,1124.5,1124.25,1124.78,4512787,5075891572.85,102586,3296304,73.04,2018,4,0.9744925453565534,Slight positive,1152.2757142857142,1153.017352941176,1140.9685714285713,18.639865407710626,1178.2483022439926,1103.68884061315
2018-04-12,INFY,EQ,1124.25,1129.45,1172.75,1125.0,1164.05,1162.6,1157.71,8522183,9866189146.65,216130,5624945,66.0,2018,4,3.4111629975539066,Among top gainers,1150.9161904761906,1153.5047058823525,1139.9814285714285,17.207806304180163,1174.3970411797889,1105.5658159630682
2018-04-13,INFY,EQ,1162.6,1174.0,1185.9,1150.25,1168.0,1171.45,1172.37,10613519,12442924999.05,180965,5370870,50.6,2018,4,0.7612248408739086,Slight positive,1150.2104761904764,1154.2514705882347,1140.3242857142857,17.836126569101136,1175.996538852488,1104.6520325760835
2018-04-16,INFY,EQ,1171.45,1102.0,1140.0,1102.0,1134.5,1133.2,1125.66,12372542,13927236192.55,201992,5012390,40.51,2018,4,-3.265184173460245,Among top losers,1147.6104761904764,1153.3232352941172,1137.5435714285716,16.764475998207924,1171.0725234249874,1104.0146194321558
2018-04-17,INFY,EQ,1133.2,1127.0,1127.4,1115.0,1124.65,1125.2,1121.63,5198970,5831317995.9,203792,3086531,59.37,2018,4,-0.7059654076950195,Slight negative,1144.7890476190478,1152.2511764705876,1135.2907142857143,16.62162838652588,1168.5339710587662,1102.0474575126625
2018-04-18,INFY,EQ,1125.2,1122.85,1134.75,1113.85,1125.95,1125.95,1124.27,5215190,5863305787.1,121114,3220905,61.76,2018,4,0.06665481692142983,Slight or No change,1142.4704761904763,1151.7058823529405,1133.135,15.886470659022466,1164.907941318045,1101.362058681955
2018-04-19,INFY,EQ,1125.95,1124.0,1139.8,1123.1,1133.4,1132.85,1132.61,4262771,4828035903.7,119470,3277709,76.89,2018,4,0.6128158443980514,Slight positive,1141.311904761905,1151.5155882352935,1132.8799999999999,15.862468039610793,1164.6049360792215,1101.1550639207783
2018-04-20,INFY,EQ,1132.85,1139.0,1193.7,1136.95,1179.65,1178.45,1171.78,12136346,14221070741.95,213680,7374221,60.76,2018,4,4.0252460608200655,Among top gainers,1141.8852380952383,1151.5064705882346,1135.445714285714,18.98015510769263,1173.4060245010994,1097.4854040703287
2018-04-23,INFY,EQ,1178.45,1168.0,1214.4,1155.25,1185.95,1187.7,1186.79,10915319,12954180381.05,190031,5762099,52.79,2018,4,0.7849293563579218,Slight positive,1142.611904761905,1152.2405882352934,1139.1299999999999,23.418182285105903,1185.9663645702117,1092.293635429788
2018-04-24,INFY,EQ,1187.7,1185.0,1196.4,1150.1,1154.25,1154.5,1168.64,4263108,4982039811.2,87918,2175530,51.03,2018,4,-2.7953186831691568,Negative,1142.6628571428573,1152.533529411764,1141.7607142857144,24.57283505270527,1190.906384391125,1092.6150441803038
2018-04-25,INFY,EQ,1154.5,1152.0,1171.0,1145.2,1155.95,1160.35,1160.85,5797089,6729546264.95,122892,3549969,61.24,2018,4,0.5067128627111117,Slight positive,1142.484761904762,1152.628823529411,1143.1992857142857,25.090664664306782,1193.3806150428993,1093.017956385672
2018-04-26,INFY,EQ,1160.35,1174.0,1181.65,1160.0,1177.05,1176.45,1172.76,5651042,6627322945.0,120489,3710955,65.67,2018,4,1.3875123885034757,Positive,1143.4176190476192,1153.34794117647,1146.3385714285714,25.888595011092125,1198.1157614507556,1094.5613814063872
2018-04-27,INFY,EQ,1176.45,1180.0,1191.6,1174.2,1184.65,1185.2,1183.9,3831685,4536321753.3,103259,2521063,65.8,2018,4,0.7437630158527719,Slight positive,1144.8200000000002,1154.0917647058818,1151.3942857142858,25.813525886273567,1203.021337486833,1099.7672339417386
2018-04-30,INFY,EQ,1185.2,1181.7,1207.95,1180.65,1199.95,1199.5,1199.78,2755839,3306404000.25,80599,1748528,63.45,2018,4,1.2065474181572666,Positive,1147.8485714285716,1155.1923529411758,1157.395,26.64634936750975,1210.6876987350195,1104.1023012649805
2018-05-02,INFY,EQ,1199.5,1198.9,1201.6,1181.0,1192.1,1197.05,1192.72,5147521,6139572652.5,98610,3916029,76.08,2018,5,-0.20425177157149527,Slight or No change,1150.5561904761907,1155.382352941176,1162.2478571428571,26.435374661927746,1215.1186064667127,1109.3771078190016
2018-05-03,INFY,EQ,1197.05,1197.25,1204.7,1176.1,1178.0,1182.55,1195.66,2666115,3187761546.3,114003,1634945,61.32,2018,5,-1.2113111398855514,Negative,1153.4347619047621,1155.6314705882346,1164.9585714285715,27.84253106784201,1220.6436335642557,1109.2735092928874
2018-05-04,INFY,EQ,1182.55,1185.0,1186.0,1155.0,1169.6,1173.1,1165.5,3011684,3510129248.85,92619,1501133,49.84,2018,5,-0.7991205445858518,Slight negative,1155.0390476190478,1155.1973529411757,1164.4678571428574,27.762284371364224,1219.9924258855858,1108.943288400129
2018-05-07,INFY,EQ,1173.1,1181.25,1190.0,1175.5,1184.0,1183.0,1181.67,2319480,2740857604.55,66189,1381557,59.56,2018,5,0.8439178245673862,Slight positive,1156.9895238095241,1155.2205882352935,1168.4685714285715,25.698640448069188,1219.86585232471,1117.071290532433
2018-05-08,INFY,EQ,1183.0,1177.9,1177.9,1161.05,1167.5,1165.55,1167.51,2859278,3338246179.35,121067,1833756,64.13,2018,5,-1.4750633981403305,Negative,1158.832380952381,1155.0602941176464,1171.7457142857143,21.912717317115238,1215.5711489199448,1127.9202796514837
2018-05-09,INFY,EQ,1165.55,1167.5,1176.9,1163.0,1172.0,1170.7,1169.95,1891752,2213260046.8,50914,1226653,64.84,2018,5,0.4418514864227285,Slight or No change,1161.5385714285717,1155.44294117647,1175.0085714285713,17.19214304319292,1209.392857514957,1140.6242853421854
2018-05-10,INFY,EQ,1170.7,1176.0,1183.0,1162.85,1170.0,1168.0,1173.06,1591431,1866843839.75,55801,925580,58.16,2018,5,-0.2306312462629245,Slight or No change,1164.2666666666669,1155.8347058823522,1177.8978571428572,12.189824368377655,1202.2775058796126,1153.5182084061018
2018-05-11,INFY,EQ,1168.0,1172.3,1183.2,1166.05,1180.6,1180.75,1174.3,1655853,1944465077.45,51911,1040917,62.86,2018,5,1.091609589041087,Positive,1166.6247619047622,1155.9161764705877,1178.077857142857,12.110886506695024,1202.299630156247,1153.856084129467
2018-05-14,INFY,EQ,1180.75,1184.35,1191.5,1170.0,1190.5,1189.3,1184.18,2216047,2624191630.9,118716,1385502,62.52,2018,5,0.7241160279483294,Slight positive,1167.8852380952385,1156.4047058823523,1177.8914285714286,11.985903808637701,1201.863236188704,1153.9196209541533
2018-05-15,INFY,EQ,1189.3,1188.1,1208.0,1188.1,1195.2,1194.55,1196.6,2805987,3357654925.05,169798,1400617,49.92,2018,5,0.4414361389052379,Slight or No change,1169.039047619048,1157.3461764705878,1179.8885714285714,12.63750879609805,1205.1635890207674,1154.6135538363753
2018-05-16,INFY,EQ,1194.55,1187.25,1198.0,1184.5,1190.7,1189.95,1191.85,3102502,3697718119.85,80951,2232738,71.97,2018,5,-0.3850822485454653,Slight or No change,1172.1909523809527,1158.4838235294112,1182.1028571428571,11.728177396977566,1205.5592119368123,1158.646502348902
2018-05-17,INFY,EQ,1189.95,1196.0,1197.45,1173.55,1180.0,1182.9,1186.19,4759799,5646033905.6,108694,3495536,73.44,2018,5,-0.5924618681457217,Slight negative,1175.2652380952381,1159.4173529411762,1183.0621428571428,11.451182121425425,1205.9645070999936,1160.159778614292
2018-05-18,INFY,EQ,1182.9,1183.0,1186.55,1173.0,1180.0,1183.2,1181.08,3569830,4216242216.6,118691,2739080,76.73,2018,5,0.02536139994926412,Slight or No change,1177.9704761904763,1160.7379411764703,1182.860714285714,11.4601090505536,1205.7809323868212,1159.940496184607
2018-05-21,INFY,EQ,1183.2,1179.55,1188.4,1170.0,1183.2,1179.5,1182.21,4237660,5009804969.8,94593,3233546,76.3,2018,5,-0.3127112914131258,Slight or No change,1180.3323809523808,1162.101176470588,1181.605714285714,10.375467154848897,1202.3566485954118,1160.854779976016
2018-05-22,INFY,EQ,1179.5,1175.0,1198.0,1173.9,1195.0,1193.85,1189.56,2818402,3352664149.55,92075,1959648,69.53,2018,5,1.2166172106824913,Positive,1181.1790476190477,1163.6997058823526,1181.3799999999997,10.146936635110736,1201.673873270221,1161.0861267297782
2018-05-23,INFY,EQ,1193.85,1195.0,1207.65,1181.5,1182.95,1184.9,1198.4,4769221,5715433183.9,155510,3565469,74.76,2018,5,-0.7496754198600963,Slight negative,1181.7319047619048,1165.6582352941173,1181.5757142857142,10.464996390375822,1202.505707066466,1160.6457215049625
2018-05-24,INFY,EQ,1184.9,1198.0,1227.55,1198.0,1220.0,1221.0,1217.23,4870285,5928236189.95,115622,2635888,54.12,2018,5,3.0466706051143437,Among top gainers,1184.0457142857144,1167.9088235294116,1185.2707142857141,13.142318882314033,1211.5553520503422,1158.986076521086
2018-05-25,INFY,EQ,1221.0,1230.1,1248.65,1220.8,1229.55,1228.3,1239.09,4450719,5514861307.65,165203,2833196,63.66,2018,5,0.5978705978705978,Slight positive,1187.7714285714287,1171.1523529411763,1189.3721428571428,19.401454021075438,1228.1750508992936,1150.569234814992
2018-05-28,INFY,EQ,1228.3,1231.0,1232.6,1206.0,1212.1,1214.4,1218.07,2869897,3495734649.05,114363,1860121,64.81,2018,5,-1.131645363510536,Negative,1189.9290476190479,1174.2391176470585,1192.9835714285714,19.721977825276483,1232.4275270791243,1153.5396157780185
2018-05-29,INFY,EQ,1214.4,1214.05,1226.55,1206.2,1219.9,1216.7,1214.01,1694467,2057107218.1,97963,1020909,60.25,2018,5,0.1893939393939448,Slight or No change,1191.3628571428574,1177.1285294117645,1196.1307142857142,19.274006993991534,1234.6787282736973,1157.5827002977312
2018-05-30,INFY,EQ,1216.7,1217.0,1228.75,1205.6,1210.4,1211.7,1214.64,3161533,3840109182.0,113600,1820341,57.58,2018,5,-0.41094764526998784,Slight or No change,1192.0704761904763,1179.7714705882352,1199.100714285714,18.638625512334663,1236.3779653103834,1161.8234632610447
2018-05-31,INFY,EQ,1211.7,1211.7,1242.0,1210.25,1238.0,1231.8,1230.2,9860170,12129968289.3,163732,6917924,70.16,2018,5,1.6588264421886434,Positive,1193.8552380952383,1181.9035294117646,1203.0935714285713,18.90272288369128,1240.8990171959538,1165.2881256611888
2018-06-01,INFY,EQ,1231.8,1230.4,1246.25,1217.2,1222.2,1220.8,1229.79,2499178,3073466730.7,81969,1396541,55.88,2018,6,-0.8930021107322661,Slight negative,1195.4804761904763,1183.5923529411762,1206.3514285714284,19.318093096347937,1244.9876147641244,1167.7152423787325
2018-06-04,INFY,EQ,1220.8,1221.1,1243.0,1212.0,1241.0,1239.4,1233.14,2135078,2632848474.1,69180,1356014,63.51,2018,6,1.5235910878112824,Positive,1198.7014285714288,1186.7535294117642,1208.9614285714285,20.34060200952607,1249.6426325904806,1168.2802245523765
2018-06-05,INFY,EQ,1239.4,1242.0,1242.0,1217.0,1218.85,1220.85,1226.49,2355431,2888924171.6,85171,1469405,62.38,2018,6,-1.4966919477166551,Negative,1200.8357142857144,1189.8376470588232,1211.4357142857145,20.205410057814802,1251.8465344013441,1171.024894170085
2018-06-06,INFY,EQ,1220.85,1225.2,1241.55,1220.05,1238.1,1237.45,1234.18,2019092,2491929869.55,98002,1157667,57.34,2018,6,1.3597083998853288,Positive,1204.0104761904763,1193.0702941176469,1214.8635714285717,19.656307113512156,1254.176185655596,1175.5509572015474
2018-06-07,INFY,EQ,1237.45,1238.0,1258.0,1238.0,1249.3,1252.45,1252.57,3338113,4181210252.15,106204,1876344,56.21,2018,6,1.2121701886944836,Positive,1207.9447619047621,1196.5985294117645,1219.97,19.49004045463039,1258.9500809092608,1180.9899190907392
2018-06-08,INFY,EQ,1252.45,1248.0,1262.0,1246.05,1258.8,1260.05,1257.48,3229939,4061574692.05,146437,2152796,66.65,2018,6,0.6068106511237792,Slight positive,1211.964761904762,1199.1191176470586,1225.3464285714288,18.635574997690817,1262.6175785668104,1188.0752785760471
2018-06-11,INFY,EQ,1260.05,1265.55,1270.0,1255.05,1261.0,1262.4,1262.71,2585645,3264923421.0,94087,1883057,72.83,2018,6,0.18650053569304606,Slight or No change,1216.174761904762,1201.3520588235292,1230.5714285714287,18.07646104623636,1266.7243506639013,1194.418506478956
2018-06-12,INFY,EQ,1262.4,1265.75,1271.25,1250.45,1259.0,1258.5,1258.01,3919910,4931300156.35,90357,2684852,68.49,2018,6,-0.3089353612167334,Slight or No change,1219.6904761904761,1203.980588235294,1234.8292857142856,16.89770874968169,1268.624703213649,1201.0338682149222
2018-06-13,INFY,EQ,1258.5,1266.8,1284.0,1266.8,1275.0,1274.8,1275.2,2883464,3676982073.8,110178,1736971,60.24,2018,6,1.2951926897099677,Positive,1223.4333333333334,1207.3438235294116,1238.9699999999998,19.199250386009314,1277.3685007720185,1200.5714992279811
2018-06-14,INFY,EQ,1274.8,1253.0,1253.0,1234.1,1240.0,1239.7,1242.78,3799424,4721843710.85,142371,2234217,58.8,2018,6,-2.753373078129895,Negative,1225.8585714285716,1209.4032352941174,1239.2335714285712,19.226333946778066,1277.6862393221272,1200.780903535015
2018-06-15,INFY,EQ,1239.7,1237.0,1291.5,1235.0,1288.8,1281.25,1267.1,9978880,12644285283.8,156513,7198132,72.13,2018,6,3.3516173267726046,Among top gainers,1229.7114285714288,1211.8502941176466,1242.735714285714,19.537746391690135,1281.8112070690943,1203.6602215023338
2018-06-18,INFY,EQ,1281.25,1284.0,1291.25,1262.35,1264.5,1267.4,1273.18,4107423,5229499470.65,127326,2705510,65.87,2018,6,-1.0809756097560852,Negative,1234.097142857143,1214.0091176470585,1246.9621428571427,19.243412530636284,1285.4489679184153,1208.47531779587
2018-06-19,INFY,EQ,1267.4,1263.0,1263.4,1238.05,1242.0,1241.6,1244.36,3772850,4694786854.1,148052,2625680,69.59,2018,6,-2.035663563200263,Negative,1237.0566666666668,1215.5279411764702,1249.0849999999998,16.900102298281624,1282.885204596563,1215.2847954034366
2018-06-20,INFY,EQ,1241.6,1248.5,1252.35,1238.0,1241.45,1243.15,1245.07,2685901,3344140003.85,92693,1763850,65.67,2018,6,0.12483891752579356,Slight or No change,1239.7,1216.9811764705878,1250.1471428571426,16.06874147988355,1282.2846258169097,1218.0096598973755
2018-06-21,INFY,EQ,1243.15,1245.95,1256.5,1236.0,1246.55,1246.55,1247.63,2899395,3617383650.8,138481,1939037,66.88,2018,6,0.27349877327755845,Slight or No change,1242.0442857142857,1219.3967647058819,1251.4214285714284,15.002172589917127,1281.4257737512626,1221.4170833915941
2018-06-22,INFY,EQ,1246.55,1243.0,1255.5,1241.2,1246.4,1247.85,1249.94,2171559,2714312669.8,91644,1545127,71.15,2018,6,0.10428783442300027,Slight or No change,1243.6019047619047,1221.4047058823526,1252.6214285714284,14.070348996354035,1280.7621265641365,1224.4807305787203
2018-06-25,INFY,EQ,1247.85,1257.15,1278.8,1254.0,1269.7,1272.45,1271.05,3865589,4913363829.8,137153,2105988,54.48,2018,6,1.9713907921625309,Positive,1245.1238095238095,1224.4499999999996,1255.8042857142852,12.67524523464241,1281.15477618357,1230.4537952450005
2018-06-26,INFY,EQ,1272.45,1269.0,1283.9,1266.25,1280.05,1277.85,1277.24,2241752,2863258907.05,102746,1303651,58.15,2018,6,0.4243781681009029,Slight or No change,1247.9414285714286,1227.605588235294,1258.8799999999997,12.241303977804362,1283.3626079556084,1234.397392044391
2018-06-27,INFY,EQ,1277.85,1283.95,1293.45,1265.6,1271.5,1270.0,1281.92,3476071,4456049392.9,107138,2254625,64.86,2018,6,-0.6143131040419414,Slight negative,1251.1752380952382,1230.807352941176,1260.9764285714284,13.523595110966696,1288.0236187933617,1233.929238349495
2018-06-28,INFY,EQ,1270.0,1276.3,1298.0,1276.25,1284.3,1289.6,1290.08,5498409,7093380058.9,159341,2847254,51.78,2018,6,1.5433070866141652,Positive,1254.767619047619,1234.2126470588232,1263.305,15.53264688425192,1294.3702937685039,1232.2397062314963
2018-06-29,INFY,EQ,1289.6,1298.05,1315.0,1283.25,1310.65,1307.2,1298.31,4983300,6469891050.0,164216,3050563,61.22,2018,6,1.3647642679900818,Positive,1258.0109523809526,1237.5694117647054,1265.8478571428573,18.125398320748978,1302.0986537843553,1229.5970605013592
2018-07-02,INFY,EQ,1307.2,1314.0,1340.0,1314.0,1337.8,1334.7,1325.09,2415072,3200195813.5,80512,1157363,47.92,2018,7,2.103733170134636,Positive,1262.5490476190478,1241.3485294117643,1270.639285714286,23.854819369321547,1318.3489244529292,1222.9296469756428
2018-07-03,INFY,EQ,1334.7,1331.9,1357.9,1331.75,1355.5,1353.75,1347.06,4063726,5474101848.85,140810,2374717,58.44,2018,7,1.427287030793423,Positive,1267.9738095238097,1245.913529411764,1275.7721428571433,31.43755671133064,1338.6472562798047,1212.897029434482
2018-07-04,INFY,EQ,1353.75,1352.05,1352.65,1338.85,1348.4,1345.2,1345.49,2512861,3381023804.65,156409,1610582,64.09,2018,7,-0.6315789473684164,Slight negative,1273.6404761904764,1250.5988235294112,1283.108571428572,34.93591184245597,1352.980395113484,1213.23674774366
2018-07-05,INFY,EQ,1345.2,1347.1,1347.25,1268.1,1286.5,1284.0,1290.51,8509951,10982144288.6,274864,4498851,52.87,2018,7,-4.549509366636938,Among top losers,1276.3228571428572,1253.8173529411758,1284.7807142857148,34.66997713923802,1354.1206685641907,1215.4407600072389
2018-07-06,INFY,EQ,1284.0,1290.25,1301.85,1269.0,1285.15,1284.25,1281.04,5607678,7183683022.0,181138,3185846,56.81,2018,7,0.019470404984422984,Slight or No change,1277.6785714285716,1256.7241176470582,1285.3421428571435,34.53103245991026,1354.404207776964,1216.2800779373229
2018-07-09,INFY,EQ,1284.25,1297.0,1303.0,1279.05,1301.2,1298.85,1294.01,3322499,4299340435.35,95341,1941581,58.44,2018,7,1.136850301732517,Positive,1279.4180952380952,1259.7961764705879,1288.8885714285718,32.48741078234437,1353.8633929932605,1223.9137498638831
2018-07-10,INFY,EQ,1298.85,1308.5,1315.45,1294.3,1299.1,1301.4,1305.09,2987244,3898613178.15,109336,1551472,51.94,2018,7,0.19632752049891788,Slight or No change,1281.4361904761906,1262.9341176470582,1293.1757142857148,30.135232309935134,1353.446178905585,1232.9052496658446
2018-07-11,INFY,EQ,1301.4,1317.55,1342.1,1291.35,1319.0,1320.45,1317.22,5949916,7837362262.05,131426,2520702,42.37,2018,7,1.4638082065467906,Positive,1284.2557142857145,1265.8749999999993,1298.146428571429,27.684378435153533,1353.515185441736,1242.7776717011218
2018-07-12,INFY,EQ,1320.45,1326.1,1327.1,1284.45,1295.0,1294.35,1299.24,6636120,8621906526.25,189258,3884375,58.53,2018,7,-1.976598886743164,Negative,1285.4004761904766,1267.6441176470582,1301.6678571428579,23.966727313757413,1349.6013117703726,1253.7344025153432
2018-07-13,INFY,EQ,1294.35,1315.0,1331.6,1298.35,1323.0,1317.4,1315.39,9748079,12822503746.05,205562,4621538,47.41,2018,7,1.7808166261057856,Positive,1288.8580952380955,1270.5064705882346,1304.8350000000007,22.49387121657435,1349.8227424331494,1259.847257566852
2018-07-16,INFY,EQ,1317.4,1317.4,1384.4,1287.7,1336.0,1332.85,1345.93,17672340,23785647475.95,357607,5265555,29.8,2018,7,1.1727645362076708,Positive,1292.6119047619052,1274.3864705882347,1309.7414285714292,23.481510846802344,1356.704450265034,1262.7784068778244
2018-07-17,INFY,EQ,1332.85,1329.7,1349.5,1312.7,1327.3,1327.9,1333.08,5580845,7439721781.85,114793,2701704,48.41,2018,7,-0.3713846269272514,Slight or No change,1295.464285714286,1277.8699999999994,1313.3957142857148,22.789439765718548,1358.9745938171518,1267.8168347542778
2018-07-18,INFY,EQ,1327.9,1339.8,1343.4,1314.0,1323.0,1322.55,1325.16,3459508,4584405276.5,134074,1682833,48.64,2018,7,-0.4028917840198876,Slight or No change,1299.311904761905,1280.6629411764702,1315.9014285714293,21.941419860498048,1359.7842682924254,1272.0185888504332
2018-07-19,INFY,EQ,1322.55,1323.0,1331.9,1309.1,1315.95,1316.7,1318.01,2559432,3373347800.7,133339,1483151,57.95,2018,7,-0.4423273222184387,Slight or No change,1302.7852380952384,1283.257647058823,1317.308571428572,21.350200452005446,1360.0089723325827,1274.608170524561
2018-07-20,INFY,EQ,1316.7,1326.0,1367.15,1321.3,1352.0,1348.1,1352.12,5852869,7913782036.85,149871,2819424,48.17,2018,7,2.3847497531708006,Positive,1307.7609523809526,1286.7570588235292,1319.239285714286,23.246011225847838,1365.7313081659818,1272.7472632625904
2018-07-23,INFY,EQ,1348.1,1352.15,1368.0,1336.25,1351.9,1355.95,1350.21,3837851,5181886478.25,104002,2443216,63.66,2018,7,0.5823010162451014,Slight positive,1312.5357142857144,1290.395882352941,1319.464285714286,23.549270351034032,1366.562826416354,1272.365745012218
2018-07-24,INFY,EQ,1355.95,1374.4,1382.4,1356.0,1375.35,1377.15,1368.92,3086123,4224648378.8,104916,1877815,60.85,2018,7,1.5634794793318418,Positive,1317.1961904761908,1294.3588235294114,1321.1378571428575,26.221987009900914,1373.5818311626592,1268.6938831230557
2018-07-25,INFY,EQ,1377.15,1379.0,1393.8,1365.45,1381.15,1383.75,1383.06,3468461,4797085713.95,110230,1922712,55.43,2018,7,0.4792506262934149,Slight or No change,1322.2352380952384,1298.196764705882,1327.748571428572,29.38231855991311,1386.513208548398,1268.9839343087458
2018-07-26,INFY,EQ,1383.75,1378.55,1390.4,1369.2,1373.7,1373.25,1377.36,3681109,5070228477.2,139712,2424410,65.86,2018,7,-0.7588075880758827,Slight negative,1326.7800000000002,1301.722647058823,1334.6285714285718,28.87651424125593,1392.3815999110836,1276.87554294606
2018-07-27,INFY,EQ,1373.25,1373.2,1389.0,1368.3,1371.2,1373.45,1377.08,3246616,4470848815.0,101649,2173390,66.94,2018,7,0.01456399053341162,Slight or No change,1330.9228571428573,1305.086470588235,1340.5621428571433,28.419175048543437,1397.4004929542302,1283.7237927600563
